"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
2760.000000277012,1423.600100386272,140.897199935849,9.038378626009981,1.040310054633713,9.427850409264336,0,0,0,0,0,0,0,0
2760.000000277012,1423.600100386272,140.897199935849,9.038378626009981,1.040310054633713,9.427850409264336,0,0,0,0,0,0,0,0
2769.000000554124,1227.004515368442,150.2924141847866,9.037701095592347,155.2945172641258,9.430712787408032,0,0,0,0,0,0,0,0
2769.000000554124,1227.004515368442,150.2924141847866,9.037701095592347,155.2945172641258,9.430712787408032,0,0,0,0,0,0,0,0
2770,1425.761662882648,140.8972063885191,9.038554173427471,1.040311738040007,9.427850415292076,0,0,0,0,0,0,0,0
2770.000000278007,1425.761704852415,140.8971999625306,9.038554173618765,1.040310047222338,9.4278504103064,0,0,0,0,0,0,0,0
2770.000000278007,1425.761704852415,140.8971999625306,9.038554173618765,1.040310047222338,9.4278504103064,0,0,0,0,0,0,0,0
2779.000000556114,1229.167573103029,150.2924141911885,9.037876078544675,155.2945172641278,9.430712788438059,0,0,0,0,0,0,0,0
2779.000000556114,1229.167573103029,150.2924141911885,9.037876078544675,155.2945172641278,9.430712788438059,0,0,0,0,0,0,0,0
2780,1427.924881384836,140.8972064390495,9.038729001811847,1.040311737018165,9.427850416344665,0,0,0,0,0,0,0,0
2780.000000279009,1427.924923506025,140.8971999898837,9.038729002003793,1.040310040102032,9.427850411341005,0,0,0,0,0,0,0,0
2780.000000279009,1427.924923506025,140.8971999898837,9.038729002003793,1.040310040102032,9.427850411341005,0,0,0,0,0,0,0,0
2789.000000558159,1231.332238471382,150.292414197766,9.038050344437893,155.2945172641295,9.430712789464701,0,0,0,0,0,0,0,0
2789.000000558159,1231.332238471382,150.292414197766,9.038050344437893,155.2945172641295,9.430712789464701,0,0,0,0,0,0,0,0
2790,1430.089706786733,140.8972064908238,9.038903113848647,1.040311736340981,9.427850417395057,0,0,0,0,0,0,0,0
2790.000000280043,1430.089749063945,140.8972000177764,9.038903114041267,1.04031003314108,9.427850412372868,0,0,0,0,0,0,0,0
2790.000000280043,1430.089749063945,140.8972000177764,9.038903114041267,1.04031003314108,9.427850412372868,0,0,0,0,0,0,0,0
2799.000000560144,1233.498504216007,150.2924142042923,9.038223896141512,155.2945172641312,9.430712790491738,0,0,0,0,0,0,0,0
2799.000000560144,1233.498504216007,150.2924142042923,9.038223896141512,155.2945172641312,9.430712790491738,0,0,0,0,0,0,0,0
2800,1432.2561318497,140.8972065411937,9.039076512403824,1.04031173536047,9.427850418444821,0,0,0,0,0,0,0,0
2800.000000281003,1432.256174271949,140.8972000459465,9.039076512597063,1.040310026319321,9.427850413405409,0,0,0,0,0,0,0,0
2800.000000281003,1432.256174271949,140.8972000459465,9.039076512597063,1.040310026319321,9.427850413405409,0,0,0,0,0,0,0,0
2809.000000562147,1235.66636310655,150.2924142110074,9.03839673651351,155.294517264133,9.430712791523304,0,0,0,0,0,0,0,0
2809.000000562147,1235.66636310655,150.2924142110074,9.03839673651351,155.294517264133,9.430712791523304,0,0,0,0,0,0,0,0
2810,1434.424149333178,140.8972065923865,9.0392492003317,1.040311734609386,9.427850419499952,0,0,0,0,0,0,0,0
2810.000000282006,1434.424191906918,140.8972000739515,9.039249200525591,1.040310019467007,9.427850414442551,0,0,0,0,0,0,0,0
2810.000000282006,1434.424191906918,140.8972000739515,9.039249200525591,1.040310019467007,9.427850414442551,0,0,0,0,0,0,0,0
2819.000000564125,1237.835807944325,150.2924142175596,9.038568868399846,155.2945172641349,9.430712792557145,0,0,0,0,0,0,0,0
2819.000000564125,1237.835807944325,150.2924142175596,9.038568868399846,155.2945172641349,9.430712792557145,0,0,0,0,0,0,0,0
2820,1436.593752051466,140.8972066425342,9.039421180474402,1.040311733670059,9.42785042055637,0,0,0,0,0,0,0,0
