"time","sds.I[1]","i_iss.to_SDS[1]","o_iss.to_SDS[1]","tep_fep.to_SDS[1]","tes.to_O_ISS[1]","tes.to_O_ISS[2]","tes.to_O_ISS[3]","wds.outflow[1]","wds.outflow[2]","wds.outflow[3]","wds.to_O_ISS[1]","wds.to_O_ISS[2]","wds.to_O_ISS[3]"
140,1307.674077359321,140.8971679894587,9.029421680903493,1.04022845017807,9.329178165768097,0,0,0,0,0,0,0,0
140.0000000150027,1307.67407962411,140.8971676426775,9.029421681023734,1.04022835892977,9.329178165555776,0,0,0,0,0,0,0,0
140.0000000150027,1307.67407962411,140.8971676426775,9.029421681023734,1.04022835892977,9.329178165555776,0,0,0,0,0,0,0,0
149.0000000301051,1111.189679591127,150.2923854507818,9.06676677037184,155.2945172272091,9.36077535239577,0,0,0,0,0,0,0,0
149.0000000301051,1111.189679591127,150.2923854507818,9.06676677037184,155.2945172272091,9.36077535239577,0,0,0,0,0,0,0,0
150,1309.979337248446,140.8971682139108,9.072998343027146,1.040228610325614,9.360531906511353,0,0,0,0,0,0,0,0
150.000000016002,1309.979339664787,140.897167844031,9.072998343127894,1.04022851299941,9.360531906265484,0,0,0,0,0,0,0,0
150.000000016002,1309.979339664787,140.897167844031,9.072998343127894,1.04022851299941,9.360531906265484,0,0,0,0,0,0,0,0
159.0000000321032,1113.825201449497,150.2923856487837,9.097401528935409,155.2945172284207,9.382939702429256,0,0,0,0,0,0,0,0
159.0000000321032,1113.825201449497,150.2923856487837,9.097401528935409,155.2945172284207,9.382939702429256,0,0,0,0,0,0,0,0
160,1312.644888745006,140.8971684233286,9.102464911320805,1.040228768075024,9.38186138420785,0,0,0,0,0,0,0,0
160.0000000170023,1312.644891312883,140.8971680303293,9.102464911408385,1.040228664665382,9.381861383932691,0,0,0,0,0,0,0,0
160.0000000170023,1312.644891312883,140.8971680303293,9.102464911408385,1.040228664665382,9.381861383932691,0,0,0,0,0,0,0,0
169.0000000341038,1116.714501229123,150.2923858290676,9.118206469499748,155.2945172294999,9.398051660810347,0,0,0,0,0,0,0,0
169.0000000341038,1116.714501229123,150.2923858290676,9.118206469499748,155.2945172294999,9.398051660810347,0,0,0,0,0,0,0,0
170,1315.554579122286,140.8971688202135,9.122484054300546,1.040228189754701,9.396406942743818,0,0,0,0,0,0,0,0
170.0000000180013,1315.554581841407,140.8971684041223,9.122484054379399,1.040228080269284,9.396406942442486,0,0,0,0,0,0,0,0
170.0000000180013,1315.554581841407,140.8971684041223,9.122484054379399,1.040228080269284,9.396406942442486,0,0,0,0,0,0,0,0
179.0000000361035,1119.776348050561,150.2923859931191,9.132379254537916,155.2945172304628,9.408371472770868,0,0,0,0,0,0,0,0
179.0000000361035,1119.776348050561,150.2923859931191,9.132379254537916,155.2945172304628,9.408371472770868,0,0,0,0,0,0,0,0
180,1318.630311138322,140.8971690023424,9.136124736796585,1.040228301470795,9.406341153602741,0,0,0,0,0,0,0,0
180.0000000190006,1318.630314008643,140.8971685631533,9.136124736869901,1.040228185907676,9.4063411532775,0,0,0,0,0,0,0,0
180.0000000190006,1318.630314008643,140.8971685631533,9.136124736869901,1.040228185907676,9.4063411532775,0,0,0,0,0,0,0,0
189.000000038102,1122.955781884868,150.2923861422697,9.142052505327506,155.2945172313221,9.415425609625443,0,0,0,0,0,0,0,0
189.000000038102,1122.955781884868,150.2923861422697,9.142052505327506,155.2945172313221,9.415425609625443,0,0,0,0,0,0,0,0
190,1321.819215583872,140.8971691718596,9.145436164485588,1.040228401520801,9.413132210030072,0,0,0,0,0,0,0,0
190.0000000200002,1321.819218605387,140.8971687095648,9.145436164555665,1.040228279877903,9.413132209682566,0,0,0,0,0,0,0,0
190.0000000200002,1321.819218605387,140.8971687095648,9.145436164555665,1.040228279877903,9.413132209682566,0,0,0,0,0,0,0,0
199.0000000401041,1126.215449927802,150.2923862776948,9.148662489481723,155.294517232089,9.420250352389616,0,0,0,0,0,0,0,0
199.0000000401041,1126.215449927802,150.2923862776948,9.148662489481723,155.294517232089,9.420250352389616,0,0,0,0,0,0,0,0
200,1325.085348404581,140.8971693296191,9.151799472543042,1.040228487719297,9.417777225307157,0,0,0,0,0,0,0,0
200.0000000210015,1325.085351577508,140.8971688441785,9.151799472611543,1.040228359986074,9.417777224938543,0,0,0,0,0,0,0,0
200.0000000210015,1325.085351577508,140.8971688441785,9.151799472611543,1.040228359986074,9.417777224938543,0,0,0,0,0,0,0,0
209.000000042104,1129.529894748304,150.292386400392,9.153182528256265,155.2945172327728,9.423551481909287,0,0,0,0,0,0,0,0
209.000000042104,1129.529894748304,150.292386400392,9.153182528256265,155.2945172327728,9.423551481909287,0,0,0,0,0,0,0,0
210,1328.404207073451,140.8971694760558,9.156151067206368,1.040228557397541,9.420955471240195,0,0,0,0,0,0,0,0
210.0000000220008,1328.40421039745,140.8971689675166,9.156151067274491,1.040228423586438,9.420955470851395,0,0,0,0,0,0,0,0
210.0000000220008,1328.40421039745,140.8971689675166,9.156151067274491,1.040228423586438,9.420955470851395,0,0,0,0,0,0,0,0
219.0000000441049,1132.881736045417,150.2923865111568,9.156274790267521,155.2945172333806,9.425810645766703,0,0,0,0,0,0,0,0
219.0000000441049,1132.881736045417,150.2923865111568,9.156274790267521,155.2945172333806,9.425810645766703,0,0,0,0,0,0,0,0
220,1331.759061024714,140.8971696116551,9.15912819245845,1.040228607357271,9.423130575010946,0,0,0,0,0,0,0,0
220.0000000230023,1331.759064500092,140.8971690799669,9.159128192527078,1.040228467454978,9.423130574602542,0,0,0,0,0,0,0,0
220.0000000230023,1331.759064500092,140.8971690799669,9.159128192527078,1.040228467454978,9.423130574602542,0,0,0,0,0,0,0,0
229.0000000461052,1136.259095295686,150.2923866105588,9.158390851483349,155.2945172339175,9.427356939872034,0,0,0,0,0,0,0,0
229.0000000461052,1136.259095295686,150.2923866105588,9.158390851483349,155.2945172339175,9.427356939872034,0,0,0,0,0,0,0,0
230,1335.138474874146,140.8971697364602,9.161165506375387,1.040228633551714,9.424619349183994,0,0,0,0,0,0,0,0
230.0000000240009,1335.13847850044,140.8971691816911,9.16116550644514,1.04022848757621,9.42461934875651,0,0,0,0,0,0,0,0
230.0000000240009,1335.13847850044,140.8971691816911,9.16116550644514,1.04022848757621,9.42461934875651,0,0,0,0,0,0,0,0
239.0000000481038,1139.653848844612,150.2923866989337,9.159839130634584,155.2945172343868,9.428415395586626,0,0,0,0,0,0,0,0
239.0000000481038,1139.653848844612,150.2923866989337,9.159839130634584,155.2945172343868,9.428415395586626,0,0,0,0,0,0,0,0
240,1338.534627641167,140.8971698503237,9.162559906620073,1.040228630920559,9.425638438290781,0,0,0,0,0,0,0,0
240.0000000250029,1338.534631418897,140.8971692723924,9.162559906691413,1.040228478850411,9.42563843784448,0,0,0,0,0,0,0,0
240.0000000250029,1338.534631418897,140.8971692723924,9.162559906691413,1.040228478850411,9.42563843784448,0,0,0,0,0,0,0,0
249.0000000501065,1143.060438747494,150.2923867762741,9.160830465679501,155.2945172347905,9.429139957435797,0,0,0,0,0,0,0,0
249.0000000501065,1143.060438747494,150.2923867762741,9.160830465679501,155.2945172347905,9.429139957435797,0,0,0,0,0,0,0,0
250,1341.942168298918,140.8971699528019,9.163514369324467,1.040228593149738,9.42633605458129,0,0,0,0,0,0,0,0
250.0000000260011,1341.942172227491,140.8971693517977,9.163514369397717,1.040228435008458,9.426336054116481,0,0,0,0,0,0,0,0
250.0000000260011,1341.942172227491,140.8971693517977,9.163514369397717,1.040228435008458,9.426336054116481,0,0,0,0,0,0,0,0
259.0000000521034,1146.475061505519,150.2923868422575,9.161509068498564,155.2945172351267,9.429635969048853,0,0,0,0,0,0,0,0
259.0000000521034,1146.475061505519,150.2923868422575,9.161509068498564,155.2945172351267,9.429635969048853,0,0,0,0,0,0,0,0
260,1345.357434883985,140.8971700428285,9.164167734831517,1.040228512381495,9.426813621278907,0,0,0,0,0,0,0,0
260.0000000270034,1345.357438964,140.8971694186589,9.16416773490692,1.040228348144713,9.4268136207957,0,0,0,0,0,0,0,0
260.0000000270034,1345.357438964,140.8971694186589,9.16416773490692,1.040228348144713,9.4268136207957,0,0,0,0,0,0,0,0
269.0000000541051,1149.895113862555,150.2923868959466,9.161973613113183,155.2945172353918,9.429975529124073,0,0,0,0,0,0,0,0
269.0000000541051,1149.895113862555,150.2923868959466,9.161973613113183,155.2945172353918,9.429975529124073,0,0,0,0,0,0,0,0
270,1348.777920982859,140.8971701189739,9.164615004270983,1.040228379410244,9.427140554806765,0,0,0,0,0,0,0,0
270.0000000280015,1348.777925213703,140.897169471732,9.164615004348697,1.040228209102503,9.427140554305344,0,0,0,0,0,0,0,0
270.0000000280015,1348.777925213703,140.897169471732,9.164615004348697,1.040228209102503,9.427140554305344,0,0,0,0,0,0,0,0
279.0000000561037,1153.318624082791,150.2924321350237,9.162291700364648,155.2945172199994,9.430208023050675,0,0,0,0,0,0,0,0
279.0000000561037,1153.318624082791,150.2924321350237,9.162291700364648,155.2945172199994,9.430208023050675,0,0,0,0,0,0,0,0
280,1352.201762406965,140.8972066883288,9.164921261158435,1.040228875349287,9.427364401702162,0,0,0,0,0,0,0,0
280.000000029004,1352.20176678928,140.8972060179159,9.164921261238597,1.040228698944021,9.427364401182549,0,0,0,0,0,0,0,0
280.000000029004,1352.20176678928,140.8972060179159,9.164921261238597,1.040228698944021,9.427364401182549,0,0,0,0,0,0,0,0
289.0000000581053,1156.744735446109,150.2924362121835,9.162509443110856,155.2945172188295,9.430367175935611,0,0,0,0,0,0,0,0
289.0000000581053,1156.744735446109,150.2924362121835,9.162509443110856,155.2945172188295,9.430367175935611,0,0,0,0,0,0,0,0
290,1355.628068888593,140.8972098927819,9.165130905781323,1.040228554883658,9.427517635910345,0,0,0,0,0,0,0,0
290.0000000300024,1355.628073421774,140.8972091992902,9.165130905864006,1.040228372405708,9.427517635372666,0,0,0,0,0,0,0,0
290.0000000300024,1355.628073421774,140.8972091992902,9.165130905864006,1.040228372405708,9.427517635372666,0,0,0,0,0,0,0,0
299.0000000601026,1160.172455080228,150.2924364835622,9.162658498859999,155.2945172193211,9.430476126939167,0,0,0,0,0,0,0,0
299.0000000601026,1160.172455080228,150.2924364835622,9.162658498859999,155.2945172193211,9.430476126939167,0,0,0,0,0,0,0,0
300,1359.055908708107,140.8972109672807,9.165274418326851,1.04024854527461,9.427622535449439,0,0,0,0,0,0,0,0
300.000000031003,1359.055913392478,140.8972102506601,9.165274418412123,1.040248356709764,9.427622534893702,0,0,0,0,0,0,0,0
300.000000031003,1359.055913392478,140.8972102506601,9.165274418412123,1.040248356709764,9.427622534893702,0,0,0,0,0,0,0,0
309.0000000621056,1163.601401128453,150.2923877031886,9.162760458593022,155.2945172289085,9.430550679882041,0,0,0,0,0,0,0,0
309.0000000621056,1163.601401128453,150.2923877031886,9.162760458593022,155.2945172289085,9.430550679882041,0,0,0,0,0,0,0,0
310,1362.484882360034,140.8971726757603,9.165372589599748,1.04027579708627,9.42769431803073,0,0,0,0,0,0,0,0
310.0000000320033,1362.484887195542,140.8971719360192,9.165372589687653,1.040275602439805,9.427694317456984,0,0,0,0,0,0,0,0
310.0000000320033,1362.484887195542,140.8971719360192,9.165372589687653,1.040275602439805,9.427694317456984,0,0,0,0,0,0,0,0
319.0000000641063,1167.030789995425,150.2923835130934,9.162830278281254,155.2945172285742,9.43060172901801,0,0,0,0,0,0,0,0
319.0000000641063,1167.030789995425,150.2923835130934,9.162830278281254,155.2945172285742,9.43060172901801,0,0,0,0,0,0,0,0
320,1365.914339105352,140.8971638558106,9.165439814687725,1.040152307799651,9.427743469797253,0,0,0,0,0,0,0,0
320.0000000330012,1365.914344091641,140.8971630930032,9.165439814778287,1.04015210709264,9.427743469205554,0,0,0,0,0,0,0,0
320.0000000330012,1365.914344091641,140.8971630930032,9.165439814778287,1.04015210709264,9.427743469205554,0,0,0,0,0,0,0,0
329.0000000661026,1170.460709285871,150.2923548271808,9.162877997401781,155.2945149981607,9.430636698058358,0,0,0,0,0,0,0,0
329.0000000661026,1170.460709285871,150.2923548271808,9.162877997401781,155.2945149981607,9.430636698058358,0,0,0,0,0,0,0,0
330,1369.344246875252,140.8971295648721,9.165485770232078,1.040170629240771,9.427777138158609,0,0,0,0,0,0,0,0
330.0000000340017,1369.344252012705,140.8971287789395,9.165485770325324,1.040170422441167,9.427777137548921,0,0,0,0,0,0,0,0
330.0000000340017,1369.344252012705,140.8971287789395,9.165485770325324,1.040170422441167,9.427777137548921,0,0,0,0,0,0,0,0
339.0000000681023,1173.890636926469,150.2923507904491,9.162910716971043,155.2945149997502,9.430660635383159,0,0,0,0,0,0,0,0
339.0000000681023,1173.890636926469,150.2923507904491,9.162910716971043,155.2945149997502,9.430660635383159,0,0,0,0,0,0,0,0
340,1372.774146876593,140.8971340505897,9.165517275647163,1.040323838277181,9.427800185322418,0,0,0,0,0,0,0,0
340.0000000350003,1372.774152164925,140.8971332415754,9.16551727574311,1.040323625403051,9.427800184694807,0,0,0,0,0,0,0,0
340.0000000350003,1372.774152164925,140.8971332415754,9.16551727574311,1.040323625403051,9.427800184694807,0,0,0,0,0,0,0,0
349.0000000701027,1177.320602179427,150.292350393083,9.162933128705843,155.2945150037003,9.43067702201723,0,0,0,0,0,0,0,0
349.0000000701027,1177.320602179427,150.292350393083,9.162933128705843,155.2945150037003,9.43067702201723,0,0,0,0,0,0,0,0
350,1376.204116962877,140.8971327178643,9.165538854603918,1.040297500424853,9.427815962587907,0,0,0,0,0,0,0,0
350.0000000360034,1376.204122402773,140.8971318856636,9.165538854702588,1.040297281450486,9.427815961942285,0,0,0,0,0,0,0,0
350.0000000360034,1376.204122402773,140.8971318856636,9.165538854702588,1.040297281450486,9.427815961942285,0,0,0,0,0,0,0,0
359.0000000721091,1180.75047504486,150.2923490692134,9.162948497673682,155.2945173037779,9.430688237502469,0,0,0,0,0,0,0,0
359.0000000721091,1180.75047504486,150.2923490692134,9.162948497673682,155.2945173037779,9.430688237502469,0,0,0,0,0,0,0,0
360,1379.633969118806,140.8971475757128,9.165553649972198,1.040393384672113,9.427826761198961,0,0,0,0,0,0,0,0
360.0000000370053,1379.633974710086,140.8971467203534,9.165553650073587,1.040393159610967,9.427826760535353,0,0,0,0,0,0,0,0
360.0000000370053,1379.633974710086,140.8971467203534,9.165553650073587,1.040393159610967,9.427826760535353,0,0,0,0,0,0,0,0
369.0000000741088,1184.180317125277,150.2923446638438,9.162959006138234,155.2945219573291,9.430695916725941,0,0,0,0,0,0,0,0
369.0000000741088,1184.180317125277,150.2923446638438,9.162959006138234,155.2945219573291,9.430695916725941,0,0,0,0,0,0,0,0
370,1383.063819043452,140.8971430997511,9.16556376749519,1.040293500226342,9.427834154974384,0,0,0,0,0,0,0,0
370.0000000380055,1383.063824785861,140.8971422212719,9.165563767599307,1.040293269071657,9.427834154292837,0,0,0,0,0,0,0,0
370.0000000380055,1383.063824785861,140.8971422212719,9.165563767599307,1.040293269071657,9.427834154292837,0,0,0,0,0,0,0,0
379.0000000761066,1187.610398502022,150.2922555913445,9.162965961272702,155.2945172726234,9.430701292186503,0,0,0,0,0,0,0,0
379.0000000761066,1187.610398502022,150.2922555913445,9.162965961272702,155.2945172726234,9.430701292186503,0,0,0,0,0,0,0,0
380,1386.493798163471,140.8970721362338,9.165570501241515,1.040324121084378,9.427839324608932,0,0,0,0,0,0,0,0
380.0000000390032,1386.493804056615,140.8970712346949,9.165570501348357,1.040323883864538,9.427839323909478,0,0,0,0,0,0,0,0
380.0000000390032,1386.493804056615,140.8970712346949,9.165570501348357,1.040323883864538,9.427839323909478,0,0,0,0,0,0,0,0
389.0000000781056,1191.039695028506,150.2923288501715,9.1629710849326,155.2945165998464,9.430704823602584,0,0,0,0,0,0,0,0
389.0000000781056,1191.039695028506,150.2923288501715,9.1629710849326,155.2945165998464,9.430704823602584,0,0,0,0,0,0,0,0
390,1389.923170060299,140.897114374107,9.165575406782475,1.040169000948586,9.427842728092548,0,0,0,0,0,0,0,0
390.0000000400024,1389.923176104424,140.8971134494706,9.165575406892042,1.040168757643262,9.427842727375173,0,0,0,0,0,0,0,0
390.0000000400024,1389.923176104424,140.8971134494706,9.165575406892042,1.040168757643262,9.427842727375173,0,0,0,0,0,0,0,0
399.000000080108,1194.46852093731,150.292450764772,9.162974730539442,155.2945172742059,9.430707219142343,0,0,0,0,0,0,0,0
399.000000080108,1194.46852093731,150.292450764772,9.162974730539442,155.2945172742059,9.430707219142343,0,0,0,0,0,0,0,0
400,1393.35207735992,140.8972224188623,9.165578882661354,1.040238835116707,9.427845037989815,0,0,0,0,0,0,0,0
400.0000000410018,1393.352083555056,140.8972214711237,9.165578882773657,1.040238585738622,9.427845037254512,0,0,0,0,0,0,0,0
400.0000000410018,1393.352083555056,140.8972214711237,9.165578882773657,1.040238585738622,9.427845037254512,0,0,0,0,0,0,0,0
409.0000000821041,1197.897690489917,150.2924569535851,9.162977061358184,155.2945173076451,9.430708872026319,0,0,0,0,0,0,0,0
409.0000000821041,1197.897690489917,150.2924569535851,9.162977061358184,155.2945173076451,9.430708872026319,0,0,0,0,0,0,0,0
410,1396.781208052643,140.8972291203119,9.165581120168374,1.0403463434714,9.427846631261323,0,0,0,0,0,0,0,0
410.0000000420025,1396.781214398966,140.8972281494442,9.165581120283413,1.040346088005852,9.427846630508066,0,0,0,0,0,0,0,0
410.0000000420025,1396.781214398966,140.8972281494442,9.165581120283413,1.040346088005852,9.427846630508066,0,0,0,0,0,0,0,0
419.0000000841045,1201.326936619315,150.2923890222037,9.162978488285519,155.2945172185434,9.43071004528951,0,0,0,0,0,0,0,0
419.0000000841045,1201.326936619315,150.2923890222037,9.162978488285519,155.2945172185434,9.43071004528951,0,0,0,0,0,0,0,0
420,1400.210414044248,140.8971687742589,9.165582510728919,1.040179969469727,9.427847760216009,0,0,0,0,0,0,0,0
420.0000000430002,1400.21042054132,140.8971677803291,9.165582510846688,1.040179707928726,9.427847759444861,0,0,0,0,0,0,0,0
420.0000000430002,1400.21042054132,140.8971677803291,9.165582510846688,1.040179707928726,9.427847759444861,0,0,0,0,0,0,0,0
429.0000000861074,1204.755730506289,150.2923836374664,9.162979541349909,155.2945172245911,9.430710844462807,0,0,0,0,0,0,0,0
429.0000000861074,1204.755730506289,150.2923836374664,9.162979541349909,155.2945172245911,9.430710844462807,0,0,0,0,0,0,0,0
430,1403.639165935573,140.897168324574,9.165583528388675,1.040228476672622,9.427848529423372,0,0,0,0,0,0,0,0
430.0000000440023,1403.63917258405,140.8971673074826,9.165583528509186,1.040228209046921,9.42784852863425,0,0,0,0,0,0,0,0
430.0000000440023,1403.63917258405,140.8971673074826,9.165583528509186,1.040228209046921,9.42784852863425,0,0,0,0,0,0,0,0
439.0000000881099,1208.184281197483,150.2923864215435,9.162980286360135,155.2945172335187,9.430711388458919,0,0,0,0,0,0,0,0
